,node,embedding
4453,1456,"[ 0.86777495 -0.5497185   0.82066584  0.30964829  0.07110269 -0.11643682
  0.00632969  0.11938449  0.38481283  0.14633898 -1.16865656 -0.28291271
  0.39277408 -0.66075585 -0.2984316   0.10386135 -0.13444604  0.0377097
 -0.01408062  0.11005247 -0.17627354 -0.13709033 -0.00521473  0.04712221
  0.02285585 -0.39178005  0.01615543  0.11749463  0.02769266  0.07328154
 -0.05211552 -0.05569789]"
4454,218,"[ 1.14857282e+00 -3.34199981e-01  1.91243177e+00 -3.41586271e-01
 -3.83689737e-02 -1.24627088e-01 -1.14530125e-01  4.08173093e-01
  7.14998048e-02  3.18643341e-01 -1.52463657e-01 -1.91236615e-01
  2.52994561e-02 -1.33104618e-02  1.52069849e-01 -2.13742244e-01
  3.41395890e-01  6.16319195e-03 -2.44875060e-01 -1.41975760e-01
  4.49194058e-02 -3.45481043e-01 -1.13316035e-03 -2.50597510e-02
  6.90766603e-02 -3.64199697e-01  5.62293687e-02  4.68174483e-01
 -1.26953606e-01 -2.01707282e-01 -4.22706145e-01  3.23916867e-02]"
4455,2528,"[ 1.58883026e+00 -6.25178932e-02  7.99831702e-01 -4.18031318e-01
  7.58541512e-01  9.28105559e-01  3.61305129e-02 -2.30368004e-01
  8.81029416e-01 -4.49546006e-02 -1.95185562e-01 -9.21433640e-01
  1.82300771e-01  2.45533521e-02 -5.53232519e-01 -3.44249900e-01
  1.87043075e-01 -3.90837319e-01  2.31505647e-01  1.85434786e-01
 -3.04413113e-01 -4.95546498e-02 -2.03513590e-01 -1.11236390e-01
 -2.24691998e-03 -4.15848656e-02  2.23403404e-01  1.57194762e-03
  2.44061301e-01  1.14147380e-01 -1.96952533e-01 -4.38667833e-02]"
4456,495,"[ 1.21462482 -0.60159556  0.06269314  0.59362774 -0.42128343  0.10995539
  0.15869865 -0.21794368  0.02592526 -0.24387417 -0.07418994  0.03835258
 -0.55205473 -0.15468409 -0.41628714 -0.54580483 -0.26414683 -0.49657236
 -0.04229086  0.16944163  0.0133756  -0.14442732 -0.3756809  -0.15266081
  0.01895552  0.0845349   0.57346897 -0.34858928  0.1880838  -0.28690755
  0.19983493 -0.49044436]"
4457,5370,"[ 1.21462482 -0.60159556  0.06269314  0.59362774 -0.42128343  0.10995539
  0.15869865 -0.21794368  0.02592526 -0.24387417 -0.07418994  0.03835258
 -0.55205473 -0.15468409 -0.41628714 -0.54580483 -0.26414683 -0.49657236
 -0.04229086  0.16944163  0.0133756  -0.14442732 -0.3756809  -0.15266081
  0.01895552  0.0845349   0.57346897 -0.34858928  0.1880838  -0.28690755
  0.19983493 -0.49044436]"
4458,1463,"[ 1.20699760e+00 -3.94093465e-01  1.53510000e+00 -2.56149638e-02
  8.66812295e-02  1.12635527e-02 -1.98077667e-01  6.58932319e-01
  1.98879842e-01  3.62132036e-02 -2.24269904e-01  4.10874484e-01
 -3.15961690e-01  1.67440663e-01 -5.60338583e-01  1.31884912e-01
 -5.91211824e-01  3.56029432e-01  1.14242951e-03 -2.27521305e-01
  2.99366049e-01 -8.37565890e-02 -6.26650055e-02  1.93916244e-02
  4.30302320e-01 -6.64576985e-01 -4.03625244e-02  2.15490927e-02
 -4.35246883e-01 -7.08861276e-03  5.43381451e-01  2.03757952e-01]"
4459,1027,"[ 1.41042654 -0.24978548  1.64024285  0.08344704  0.02525001  0.08134221
 -0.21781095  0.60145885 -0.24036903  0.31099651 -0.01501563  0.59830686
  0.50569236 -0.18641422 -0.2465772  -0.15560367 -0.23386926  0.17012903
 -0.23257787  0.08132388 -0.02787723  0.42442624  0.23575368  0.07465278
  0.49322972 -0.39088465 -0.07457027 -0.31350832 -0.13289584 -0.43763446
 -0.09558877  0.33297562]"
4460,4522,"[ 1.92254141  0.00577969  2.69330728 -0.39638116  0.12621126  0.12821462
 -0.18580484  0.53962749 -0.22927109  0.70834007  0.23472915 -0.14181393
  0.37920134 -0.00359925  0.50915745 -0.03140521  0.24515675  0.53757724
  0.53272544  0.04559698  0.3861345   0.38724009  0.08113207  0.00560085
  1.03202815 -1.15695694 -0.05556918 -1.04080481  0.08050003 -0.50343721
  0.25339879  0.0304867 ]"
4461,1330,"[ 1.43380888 -0.30206199  1.38361743 -0.0986972  -0.03437819 -0.22878422
  0.17553394  0.07144516 -0.03111954 -0.05001718 -0.36883003 -0.56554881
  0.52764575 -0.1361198  -0.13806985 -0.3480343   0.05686412 -0.16058252
 -0.45361109 -0.37255113  0.71943351 -0.02476869  0.30401924 -0.45776999
 -0.32765777  0.0873814   0.64446075  0.01213851 -0.44988289  0.10176081
  0.34253198 -0.3349056 ]"
4462,3539,"[ 0.86716123 -0.70282926  0.29254493 -0.14467218  0.04090438 -0.09914481
  0.31463443  0.2867527  -0.11341491 -0.057751    0.08447966  0.10480109
  0.26141828  0.14788468 -0.1222964  -0.28560354 -0.16275626 -0.34848006
  0.00552896 -0.15139922  0.28408958 -0.11788905  0.33638883 -0.18357112
 -0.52387551 -0.15054984  0.12883939  0.08719027  0.2178728   0.38119916
  0.15733694  0.17479118]"
4463,3377,"[ 2.05675876 -1.01554208  0.37956326  0.67037973  0.21266642  0.71357149
 -1.28511583 -0.6212155  -0.7231125   1.49818423  0.55040827  0.45908407
  0.72592707 -0.04173312 -0.21994702  0.11891981 -0.31120118  0.91034255
  0.13816085 -0.15666671 -0.09874753 -0.5118956  -0.18237601  0.04815588
 -0.24510431  0.94443114 -0.03609718  0.35216112  0.10923522 -0.00739555
 -0.41319737 -0.46089586]"
4464,2271,"[ 1.17032376 -0.64901543  0.0283041   1.07685442 -0.28703225  0.05994255
  0.50892196 -0.15009168  0.11537634 -0.24504607 -0.07762511 -0.00625782
 -0.52647387  0.1193828  -0.16979892 -0.05161847 -0.4512822  -0.03956154
  0.05787153 -0.07625421  0.12899691 -0.2080177  -0.42944063 -0.56070888
 -0.22544354  0.08445369  0.59525779 -0.46345071 -0.22421208  0.10190464
 -0.02542378 -0.59366011]"
4465,1797,"[ 0.86495173 -0.67914711 -0.10896884  0.26014788 -0.3928809   0.06837072
 -0.13808736 -0.13731083  0.10792889  0.3992503  -0.0688785   0.02546159
 -0.1804569   0.36396335 -0.43706361  0.00163824 -0.08603664 -0.01260311
  0.05414488  0.10675265 -0.20767435 -0.12245876 -0.69257339 -0.22504367
 -0.19911632 -0.07031036  0.43131234  0.21337087  0.38935526 -0.30047068
  0.09663091  0.27293598]"
4466,3050,"[ 1.76025076 -0.24633526 -0.59478112 -0.13387996  0.02057834  0.53117128
  0.17102248  0.79621669 -0.14767347  0.89806312  0.48385645 -0.06410165
  0.32534213 -0.25859634 -0.20646728 -0.18734534 -0.38591128  0.02339885
 -0.07827526 -0.18261664 -0.54368129  0.57150041 -0.46410549 -0.27906982
 -0.12611605  0.10386366  0.24238876 -0.16634033 -0.20939443  0.00374199
  0.18015579 -0.27681442]"
4467,5076,"[ 0.95523649 -0.53677002 -0.18450997 -0.42862299  0.47009806  0.35405837
  0.30021463 -0.06310866 -0.0135105  -0.03978686 -0.27172632 -0.13999308
 -0.09678534  0.33407487  0.06050126 -0.36740399  0.20170543  0.28079709
  0.182644    0.08103055 -0.52449423  0.0961469   0.12768793  0.0933272
  0.07280382  0.05801066  0.03455417 -0.01694786 -0.0615672   0.13664803
 -0.08339395  0.0754972 ]"
4468,2133,"[ 0.97905432 -0.47858026  1.61843804 -0.3990563  -0.06472014 -0.04163873
 -0.18784324  0.36708808 -0.10701944  0.42192374  0.32561384 -0.11744843
 -0.26837787  0.3786781   0.15008187 -0.25173297  0.24202773 -0.03450214
 -0.35873038 -0.14263086  0.07135595 -0.14250804  0.12157961 -0.09508604
  0.41411943 -0.62491828 -0.05557022  0.43196609 -0.18667277 -0.20614589
 -0.09614824  0.03349422]"
4469,1651,"[ 1.25429085 -0.29604597  1.79583547 -0.70464362 -0.01657074  0.06665271
 -0.42163007  0.04967611  0.05169003  0.0792987   0.21375181  0.24713422
 -0.615859   -0.052445    0.05400436  0.58029629 -0.14357717  0.28587422
  0.31307238  0.12179374  0.09590537  0.64474204 -0.00530489 -0.21422526
  0.07701824 -0.35522259 -0.01138833 -0.73684054 -0.38848025  0.54745715
  0.43013267  0.18121334]"
4470,3019,"[ 1.02696854 -0.44358844  1.35407581 -0.54627436 -0.03327413 -0.0216369
 -0.28632783  0.05943009 -0.03288694  0.08297203  0.24227388 -0.14213534
 -0.33055239  0.06644142 -0.01213295  0.26007419 -0.04598845  0.34460471
  0.17196355 -0.09166929  0.20567348  0.34081907 -0.03904354 -0.10686335
 -0.11976516 -0.0800792   0.03912133 -0.43070058 -0.38217951  0.27629039
  0.15678838  0.19569143]"
4471,3283,"[ 1.0190124  -0.45498026  0.64375617  0.09206281  0.07414202  0.2054583
 -0.1055684  -0.13543555 -0.12736887  0.01311285 -0.21183682  0.35424585
  0.3866522  -0.70375255 -0.23959769  0.60590219 -0.24898042  0.15181992
 -0.06653933  0.30432954 -0.52866946  0.02049323  0.01541366 -0.02416456
 -0.08726403 -0.07439587 -0.10009629 -0.01597543  0.03444977  0.17447576
  0.11284354 -0.11321151]"
4472,3591,"[ 1.0190124  -0.45498026  0.64375617  0.09206281  0.07414202  0.2054583
 -0.1055684  -0.13543555 -0.12736887  0.01311285 -0.21183682  0.35424585
  0.3866522  -0.70375255 -0.23959769  0.60590219 -0.24898042  0.15181992
 -0.06653933  0.30432954 -0.52866946  0.02049323  0.01541366 -0.02416456
 -0.08726403 -0.07439587 -0.10009629 -0.01597543  0.03444977  0.17447576
  0.11284354 -0.11321151]"
4473,2363,"[ 1.09259786e+00 -3.71235393e-01  1.94273897e+00 -5.64553755e-01
 -5.36271593e-02  1.60191952e-02 -4.30601687e-01  3.00754130e-01
 -5.18227087e-02  1.38221656e-01  3.60924834e-01  1.27795896e-01
 -2.85689576e-01  2.49520688e-01  1.61471094e-01 -1.49660322e-01
 -1.82195878e-02 -2.23367969e-02 -5.70728369e-02 -6.85462510e-03
  6.67860922e-02  2.22360113e-01 -7.84578792e-02 -2.29889165e-01
  7.30031057e-02 -2.09104415e-01 -1.25062185e-01 -2.99564111e-02
 -6.42182526e-02  1.94675206e-01 -4.26798973e-01 -6.66898667e-04]"
4474,5886,"[ 1.75660901 -0.15435899  0.56022576 -0.2624189  -0.4298161   0.05230172
  0.55698185 -0.15480761 -0.60395844  0.26707641  0.33562776 -0.14046454
 -0.32821466  0.38881098  0.29782401  0.49204026 -0.65551868  0.01909746
 -0.1320944   0.42578724 -0.61308395  0.17616558 -0.00397904 -0.09106535
  0.20027099  0.04999439  0.14691809 -0.45869323 -0.24938948 -0.08432709
  0.26498588 -0.62160549]"
4475,6507,"[ 3.93603346e+00 -8.19407603e-01  5.36713465e+00  6.19702286e-02
 -1.31829538e-03 -2.47555401e-02 -4.52273371e-01  6.11736644e-01
  9.57006370e-02  4.81198159e-01 -3.57442562e-01 -9.98188407e-01
  5.41765316e-01  9.15142514e-02  2.12031772e-01 -2.67584416e-01
  1.78415961e-01  2.18433043e-02 -2.50419484e-01 -2.21221472e-01
  2.30027625e-01 -7.11345764e-01 -4.64923223e-02  1.86963074e-01
  9.86884124e-01 -7.05307858e-01  2.84368187e-01  7.33919656e-02
 -3.90677956e-01  5.56682430e-02 -3.23174865e-01  5.44864238e-02]"
4476,1938,"[ 1.36227487 -0.40016382  0.1264667  -0.51715333 -0.05601919 -0.55415841
  0.30164039 -0.05310372  0.43091588  0.29297471  0.18957622  0.47933693
 -0.19860812  0.09995385  0.1494894  -0.29495167  0.21055571 -0.19085904
 -0.39276754  0.16373349 -0.28998182 -0.59706264 -0.05115357 -0.01430539
 -0.01935678 -0.2191078   0.15993618  0.07377721 -0.10146212 -0.1708432
 -0.03186213  0.05498544]"
4477,829,"[ 1.0874514  -0.50152749  0.03104942 -0.16826649  0.45111813  0.80837828
 -0.12233383 -0.12508883  0.33270084 -0.11020717 -0.08828115  0.04077498
  0.02517465  0.24451315 -0.26859492 -0.25083461 -0.02272156 -0.47995772
 -0.00459877  0.06773925  0.17149424  0.11169459 -0.03470123  0.32826249
 -0.0143338   0.29807447  0.31969152 -0.21543519  0.19051066  0.06548776
 -0.1806918   0.16316751]"
4478,3651,"[ 2.78960784  0.41377171  0.05447669  0.236835    1.64267654 -0.17458914
  0.2125492   0.1196438   0.61462488 -0.34421798  0.25737209 -0.73584852
 -0.07252864 -0.24011066  0.08719981 -0.3386121  -0.32568465  0.68112357
 -0.25687872  0.18151206 -0.66273166 -0.54607865 -0.22075518  0.40274067
  0.47499888  0.34867745 -0.19293619 -0.61546869  0.06477472  0.08218257
 -0.18712301 -0.04615477]"
4479,4531,"[ 8.83744890e-01 -5.01895284e-01  7.96796277e-01  9.13288215e-02
 -2.57814431e-03 -6.60628630e-02 -2.03496799e-01 -5.98043924e-02
  1.76455410e-01  1.35388968e-01 -3.95447726e-01 -7.87080004e-01
  8.72670426e-04 -1.04745744e-01 -2.84414273e-01  3.32929829e-01
 -9.36968261e-02 -6.77970984e-02 -1.83952117e-02  6.61075426e-02
 -8.34976359e-02 -1.66751237e-01 -1.44418465e-01  9.69590875e-02
 -1.60696493e-01  5.41036071e-02  9.31857614e-02  1.81114670e-01
  2.71289773e-01  1.13214836e-01 -2.03368603e-01 -1.00709391e-01]"
4480,1053,"[ 0.8542604  -0.54096074  1.10016004 -0.37958063 -0.01991162  0.02976527
 -0.27993974  0.03857986  0.01398581 -0.04534538  0.25743332 -0.29778951
 -0.45430906  0.08707608  0.01600283  0.53010116 -0.02061414  0.02207281
 -0.06026873  0.1066301  -0.24589294  0.14272236 -0.00168512 -0.0334479
 -0.07187759 -0.0279342  -0.07223491  0.01458109  0.04776999  0.05544921
 -0.06251835 -0.04899513]"
4481,165,"[ 0.97792068 -0.55204507  0.34758718  0.30842881  0.1218177  -0.19443018
  0.33142301  0.19678262 -0.1466814  -0.08424405 -1.00487727 -0.20861767
  0.25248981  0.00938419  0.02860265  0.02435689 -0.08323347  0.24759173
  0.2894779  -0.01534221 -0.40755831 -0.01732373  0.53455064 -0.24562541
 -0.15745419  0.06062652  0.25866515 -0.16730834  0.18699147  0.20294813
  0.02967358  0.03627044]"
4482,6186,"[ 1.04238539 -0.52230221  0.02980792  0.44675271  0.16549527  0.45245071
 -0.45235885 -0.20306899 -0.32937162  0.82758223  0.18193465  0.15025612
  0.31748332  0.07889786  0.10590888  0.20019345 -0.5195412   0.22258953
 -0.00696391  0.00700559 -0.04439219 -0.06156923 -0.12349473  0.19085942
  0.1142712   0.5577898  -0.03999433 -0.03847122  0.30638594 -0.29780755
 -0.03567607  0.07878816]"
4483,3308,"[ 1.75013724 -1.17100648  0.7913574  -0.51376719  0.40152331  0.42083539
  0.09918588 -0.19232755  0.45183526 -0.32687029 -0.64387871  0.11750952
  0.16899936 -0.35776536 -0.45712305 -0.05861103  0.13029956 -0.28655903
  0.39979953  0.22694194 -0.19734939  0.12069438  0.1891877   0.1095086
  0.43102787  0.32460457  0.25339263  0.06158103  0.01304574 -0.50125537
 -0.2816425  -0.01798569]"
4484,822,"[ 0.91112771 -0.51051601  1.27664237 -0.32932294 -0.03234298 -0.09327393
 -0.0816401   0.34857173 -0.08525842  0.1550696   0.29922215 -0.33520802
  0.07478593  0.31099157 -0.06032783 -0.37049447 -0.32692024 -0.06190956
 -0.01339475 -0.20693616  0.32161827  0.03572764  0.01558374 -0.00148559
  0.05224888 -0.20953367 -0.13015366  0.20800249 -0.13769997 -0.12045164
 -0.14531976  0.05079928]"
4485,621,"[ 0.90295934 -0.60367605 -0.02515296 -0.51196876  0.39872599  0.44229569
  0.17490388 -0.19954136  0.2391414  -0.30388747 -0.05117058 -0.11430995
  0.05370991 -0.03765293 -0.26026933 -0.08414982 -0.02207236  0.10641903
  0.38186137 -0.00887905  0.08255401  0.17487393 -0.11439    -0.09049543
  0.3850784   0.24961448  0.18157304  0.05648034 -0.07821396 -0.14071041
 -0.24574601 -0.05088416]"
4486,6627,"[ 6.61948033e-01 -7.40736274e-01  3.35524143e-01 -2.44827861e-01
 -4.09235433e-02 -2.48930654e-03 -1.14192571e-01  1.18705944e-01
  3.17805755e-02 -2.48935988e-01  5.85338448e-02  1.49912657e-01
  1.47219159e-01  6.26165219e-02  1.34129928e-02 -4.13342734e-01
  2.84886242e-02 -2.52602035e-01  3.55192044e-01 -1.02333223e-02
 -1.33804604e-02 -1.34031058e-01 -2.94545331e-02  2.95065407e-04
  1.75640149e-01  9.53819389e-02 -6.96734120e-03  4.74754017e-01
 -7.46498715e-02  2.56460512e-01  2.47638963e-02  7.74456238e-02]"
4487,2767,"[ 0.82804807 -0.5895741   0.85198098 -0.24294354 -0.0098536   0.11091545
 -0.30817527 -0.13827315  0.03434182 -0.22227218 -0.00553846  0.64781684
 -0.11726974 -0.01369422 -0.14923569 -0.06960865 -0.01579569 -0.32631817
  0.16599153  0.16202679 -0.19850492  0.44361545  0.05626473 -0.163682
 -0.02105656  0.19741931 -0.12031025 -0.32234572 -0.08664884 -0.08728354
  0.16938946  0.01783413]"
4488,6128,"[ 1.50713589 -0.19491278  2.03704924 -0.41826816 -0.05653442  0.19535401
 -0.70640736 -0.38661537  0.08037324 -0.57091429  0.03780797  1.2190071
  0.03989607 -0.03616363 -0.32679541 -0.42636771  0.08127446 -1.00279946
  0.69676115  0.3859557  -0.17304422  1.31576226  0.12943495 -0.08408744
  0.27550472  0.25806304  0.13261624 -1.34791303  0.06566564  0.05370327
  0.96657899  0.01115958]"
4489,6705,"[ 0.94095194 -0.55096138  0.5834733  -0.23285461  0.09629343  0.19937395
 -0.31173553  0.01273831  0.14885602 -0.23964485 -0.10711927  0.74867213
 -0.50642305 -0.25206955 -0.03838648  0.81774297 -0.08296717 -0.18613719
  0.29053935  0.47929836 -0.43784174  0.63958512  0.02420341 -0.11012128
 -0.37641181 -0.1444674  -0.12918539 -0.01798321 -0.05765443  0.36938991
  0.53259672 -0.0036028 ]"
4490,6093,"[ 1.12287379 -0.40810145  1.68196807 -0.21413091  0.00387563  0.14800417
 -0.53517354  0.17837319 -0.00723981 -0.04826952  0.28627651 -0.2307701
 -0.04606502  0.6316604   0.087273   -0.37460866 -0.04302721  0.2895457
  0.01712582 -0.34837412  0.54217783  0.41701109 -0.17999925  0.23671639
  0.16877514  0.33139432  0.21424899 -0.44791397  0.23167224 -0.23298816
 -0.2404253  -0.00482627]"
4491,257,"[ 5.51381511  1.16965394  7.20568994 -0.02467118  0.17521718  1.69584512
 -2.42695849 -0.2802404  -1.24514546 -1.24935796  2.28920703  1.46705653
  2.42232112  0.12435405 -0.91132981 -0.68599696 -0.4337004   0.40761441
  0.22553006 -0.48869677  0.4194148   1.89883422 -1.01797665  1.65294641
  1.7971761   1.29778309  1.65226761 -3.07926938  1.25466008  0.03627663
  2.57502523 -0.59670562]"
4492,547,"[ 2.74949216  0.11373953 -0.05574557  0.04142488  0.76949259 -1.12393466
  0.63847294 -0.07206796  0.56723429  0.02066056  0.43096835  0.72685524
 -0.71468028  0.03714075 -0.25487724 -0.66667411  0.40857074 -0.23775433
  0.23457396  0.27021442 -0.07516366  0.22930649 -0.02902452 -0.91724389
 -0.65797766  0.42336249  0.27786631 -0.65749804 -0.44295706 -0.03046499
  0.44924676 -0.27764847]"
4493,5873,"[ 1.48585021 -0.25779586  0.68885891  0.85751764  0.23964925  0.37310841
  0.03001029 -0.18686825 -0.59858932  0.31348173  0.19376608  0.42736886
  0.95660726 -0.584265   -0.22367685  0.78956591 -0.33768547  0.14308057
 -0.05832091  0.39130906 -0.82689426 -0.0383204   0.09420307 -0.23258544
  0.05217555 -0.03265359  0.10829959  0.0069631   0.20057956 -0.44155217
  0.3095716   0.55650626]"
4494,5245,"[ 2.01655484  0.21266516  3.09300402 -0.1967242  -0.0318931   0.15412282
 -0.52503765  0.3921114  -0.19995185  0.14335595  0.36031515  0.65146688
  0.20134466 -0.09052279 -0.19574026 -0.03593271  0.53109957 -0.67455453
 -0.28832513  0.29304154 -0.50236418  0.32863736  0.38300202  0.14389891
  0.50713187 -0.56227438  0.13393069  0.22708912  0.12584713 -0.52064705
  0.3230098   0.03040459]"
4495,2424,"[ 2.92623297  0.75245932  2.96341807  0.2819975   0.19987225  0.21772554
  0.42317435  0.25645787 -0.14948202  1.34694364 -1.57628372  0.74602585
  1.71184027 -2.62701248 -0.50897226  1.55064308 -0.93765443  0.49423164
 -0.06361423  0.67075378 -0.49321353 -0.23210274  0.35032012  0.43420995
  0.60606569 -1.7863659  -0.11688751 -0.23969041  0.11757519  0.47200623
  1.37720616 -0.03661429]"
4496,4809,"[ 1.11642107 -0.40714208  0.73505465  0.0363252   0.06239701  0.16922037
 -0.17434174 -0.1387791  -0.16106897  0.1193267  -0.18170481  0.36876754
  0.40083497 -0.66620079 -0.1973004   0.5502738  -0.29867277  0.17828269
  0.17188844  0.35388158 -0.33984162  0.23290147  0.02818406  0.0320978
 -0.0326405  -0.31990442 -0.02546581 -0.2633322   0.10206914  0.29531752
  0.16399378 -0.05289304]"
4497,6155,"[ 1.03547811 -0.41091906  1.28215105 -0.27665304 -0.03758304 -0.15228759
  0.13723068  0.33149107  0.12466922  0.38421274 -0.26984267 -0.37045612
  0.01954732 -0.19452393  0.04266768  0.06024374  0.09237544 -0.43987869
 -0.16454297  0.14144749 -0.03395374 -0.40008187  0.21966065  0.21436004
 -0.13191258 -0.31577936 -0.03679256  0.31934994  0.04833811  0.06447406
 -0.19996397  0.05289175]"
4498,4037,"[ 1.62426523 -0.31870085  0.26102135  0.85725176 -0.18805667  0.158115
  0.81375559  0.38793835 -0.58196344  0.11050591  0.23526078  0.39436655
 -0.01859696  0.23018176  0.1558108  -0.48808201 -0.51204173  0.32829937
 -0.01803179  0.02028418 -0.38398204 -0.30031048 -0.29579054  0.05404361
  0.02138244  0.32058356  0.29510291 -0.17455583  0.27008386  0.59800078
 -0.02096444 -0.39921481]"
4499,6658,"[ 1.21877665 -0.39138091  0.31318706 -0.56717745  0.38309042  0.59497968
  0.47279796  0.05254732  0.2034541   0.15391711 -0.08213029  0.36110397
 -0.11951086  0.24004084  0.16444831 -0.4150869  -0.43044963 -0.39683756
 -0.27142623 -0.02187787  0.16973368 -0.32894089  0.39840335  0.0389633
 -0.1589569  -0.37463903 -0.07499259  0.5040656  -0.39048825 -0.34819668
  0.00593558 -0.21611413]"
4500,882,"[ 2.33154392 -0.1294384  -0.52233962 -0.79481745  1.07877028 -0.64135995
  1.0012554  -0.30046214  0.26610395  0.78418695  0.79931777  0.44649135
  0.49606406 -0.33631114  0.33704153  0.19741271  0.47215899  0.10616193
 -0.89769818  0.11046354  0.21590906 -0.59296164  0.09699719  0.12701407
 -0.4724398  -0.11533253 -0.61915763 -0.3027785   0.03247937 -0.05254017
  0.55066599  0.5775484 ]"
4501,6630,"[ 4.14991317  0.71908045 -1.86315165 -1.88776458  0.88390666 -1.6774116
  2.55125833 -0.92691752  1.57363399  1.32902271  1.09964348  0.08961537
  0.47562072 -0.34391379 -0.31258514 -0.44864601  0.2188395   0.32715535
 -1.25469747  0.05965772 -0.07221218 -0.98802079 -1.06532847 -0.1451387
 -0.69298087 -0.57716721  0.20861418 -0.73466589  0.24516386 -0.04951216
  0.86037792  0.27071311]"
