,node,embedding
2842,4334,"[ 0.99786596 -0.8486558  -0.01723074 -0.43117822  0.53442216 -0.02956693
  0.39157851  0.31089865  0.4949412  -0.28676726  0.59501043  0.13718738
  0.12365255 -0.62945463  0.02186882 -0.07664603 -0.19833258  0.32318804
  0.17983647 -0.15728889 -0.06005464  0.33769975 -0.14882134  0.10247299
 -0.44844214  0.1069679  -0.11868768  0.00282067 -0.2004095  -0.07607305
  0.00584735  0.21062055]"
2843,6698,"[ 1.16392786 -0.93199841 -0.08920811 -0.34262027  0.72089246  0.41793201
  0.34460503  0.54333006  0.21241205  0.0282379   0.49976084 -0.3485061
  0.41295498 -0.34654632 -0.02049725 -0.06033081 -0.25763629  0.39400441
 -0.11672014 -0.47236159 -0.29151478  0.5172021  -0.16771721  0.25820598
 -0.16046605 -0.30257934  0.2304974   0.22075787 -0.18708117 -0.35892607
  0.17650563 -0.11764513]"
2844,3235,"[ 3.01711618 -2.24623974 -0.50230014 -0.59632003  0.05645571  1.02675595
  0.92224128 -0.67818998 -0.07089534  0.82401335  0.66703148  1.41190717
  0.30979124  0.21845551 -0.05677302 -0.93075044 -0.00397302  0.50363333
  0.08005551  0.38308598  0.21705716 -0.48055073 -0.17894166  0.56342142
 -0.46223616  0.40058485  0.2265081  -0.03785275  0.28090602  0.1107259
 -0.27614005 -0.28786157]"
2845,3991,"[ 1.33941574e+00 -1.13213358e+00  3.24567114e-01 -2.54361946e-01
  4.98278069e-01  7.05514726e-01  7.07252593e-01  6.89368151e-01
  3.85072019e-01  8.44016073e-02 -1.78497297e-01  1.18075379e-01
 -1.92206484e-01  3.13405377e-02 -2.37998101e-01 -1.35489237e-01
  2.71718655e-01  2.64053455e-01 -6.52461205e-02 -6.88581976e-01
  3.06849875e-01  9.28031601e-02  1.52586530e-01 -2.98939486e-01
 -3.50531140e-01  3.05207761e-01 -4.04373703e-02 -2.88772522e-01
  1.07494852e-03 -1.04071250e-01 -1.27978070e-01  2.13565600e-01]"
2846,420,"[ 1.17628267 -1.02361582 -0.07565079  0.41836681  0.36171518  0.33424669
  0.43633068  0.34514737 -0.43349371 -0.26224807 -0.04549859  0.3341113
  0.13477184 -0.44353125 -0.18483048  0.20264625  0.0114763   0.54590065
 -0.0204239  -0.28431616 -0.03830957 -0.28112003  0.00724298  0.21938246
  0.15768858 -0.29468204 -0.38505085  0.30536896 -0.16438318 -0.09234272
  0.38056212 -0.54636125]"
2847,1345,"[ 0.37285149 -0.44404335  0.09219435 -0.02299622  0.09531722  0.2624223
  0.29629776  0.28104612  0.19173541 -0.02258781 -0.03671132 -0.07597406
  0.07923868 -0.00211383  0.06817319  0.03153763  0.02682719  0.13378913
 -0.11103256 -0.03869069 -0.03530772  0.18570657  0.06465577 -0.07563554
 -0.24941458  0.22670176 -0.12879085 -0.19439746 -0.08237213 -0.12063487
  0.197845    0.14968871]"
2848,2681,"[ 2.3072644  -1.52643893  1.02506802 -0.22420318 -0.25245142  0.31278242
  0.30184179  0.45141305  0.54748408 -0.35205549 -0.34941191  0.46186788
 -0.40590295 -0.19931962  0.08268299 -0.01624519  0.15756618  0.44790325
  0.09716557 -0.35093713  0.37017577  0.26090956 -0.04916188  0.41184998
 -0.10354142  0.51634162 -0.3162359   0.15232792 -0.27605526  0.35976902
  0.06425852 -0.37042159]"
2849,4921,"[ 0.51460481 -0.63980894 -0.17730723 -0.04117231 -0.15864775  0.13630099
  0.35365852  0.38530978  0.00862317 -0.0580389   0.43368689 -0.14447139
  0.22099247  0.23488251  0.25904325  0.34596365 -0.14697367  0.15417226
 -0.11310001 -0.24911768 -0.16038922  0.33095784  0.07797533  0.26781238
 -0.37669965 -0.12591607 -0.04549142  0.09523607  0.09465371 -0.07002237
  0.01332949  0.37772978]"
2850,6367,"[ 0.29769518 -0.30216404  0.11983598  0.02954897  0.11467736  0.04082498
  0.25421174  0.19055588  0.01934753 -0.14627999  0.0178065   0.09442721
  0.06300314 -0.1477511  -0.29407747  0.00323851  0.05026866  0.12153909
 -0.01446955 -0.32554124 -0.10247348  0.08208975 -0.01359586 -0.02971782
  0.05506751 -0.06446571  0.10305327  0.08413898  0.00095243 -0.18244176
  0.08649837 -0.09078566]"
2851,6492,"[ 6.27890441 -2.63029691 -0.71908392  4.52056833  0.72174637 -0.45333219
 -0.47923631  1.3125539  -1.01578107  0.04240151 -0.87090961  0.41961703
 -0.82031319 -0.40432342  0.22942607  1.07657421 -1.55089359 -0.30492392
  0.2217469  -0.02528464  0.63526281 -0.09008636  0.15404292  0.11290865
 -0.31055542 -0.26675283 -0.63790336 -0.62926523 -0.18040252  0.15646051
  0.34329481 -0.24108294]"
2852,492,"[ 1.06005707 -0.76303195  0.28549555  0.11526477 -0.01726056  0.73690849
 -0.03272543  0.46672888 -0.04358069 -0.15285834 -0.29395676  0.10768641
  0.28941292 -0.05296102  0.21113464 -0.14322904  0.22063441 -0.26802457
  0.01908806 -0.81541995  0.14297451  0.04010258  0.39377537  0.03470722
 -0.25969811 -0.09563075  0.4623647  -0.04440957  0.18026484  0.13587266
 -0.25775985 -0.04833107]"
2853,6480,"[ 1.96607639e+00 -1.54455232e+00  2.90226752e-01  2.47554316e-01
  2.89713107e-01 -7.40207568e-01  1.29253761e+00  8.24546941e-01
  2.87145053e-01 -5.54044541e-01  2.74460865e-01  2.57744972e-01
  1.38406398e-01 -3.71704484e-01 -6.79606156e-01  1.04637839e+00
 -6.33209455e-01  3.05105273e-01  2.09882422e-01 -4.87478155e-01
 -7.72565153e-04 -3.88661978e-03  1.14533708e-02  8.63322608e-01
 -1.88645337e-01 -2.35595656e-01 -5.59910630e-01 -1.15722526e-01
  1.13003999e-01 -1.22943999e-01  1.31115097e-01  9.77287579e-02]"
2854,1083,"[ 0.9580408  -0.40842708 -0.62317038 -0.21099993 -0.04342806  0.23491764
  0.04332871 -0.49113198 -0.19440302 -0.9186943   0.00901684  0.08107992
 -0.28537925 -0.32037291  0.01325317 -0.22394313  0.12908674  0.21636853
 -0.11476912  0.01850392 -0.01763372 -0.01724387 -0.13123317  0.04431126
  0.11774184  0.23733087 -0.06678611  0.42474238 -0.13731072 -0.00703726
  0.00947818 -0.10616277]"
2855,4133,"[ 0.51543904 -0.29078469 -0.18916874 -0.31555751  0.40102328  0.18020268
  0.08192302 -0.02570759  0.16909845 -0.33633708  0.25198374 -0.05663727
 -0.1131717  -0.45225366 -0.2451413  -0.26868583 -0.08703819  0.01885591
 -0.06695799 -0.25425261  0.11647364  0.15430581 -0.4208855   0.00411534
 -0.02007545  0.12785237  0.01768338 -0.06955342  0.11481666 -0.42412961
 -0.02693641  0.18186652]"
2856,57,"[ 1.89470349 -1.40299027 -0.47078248  0.11920579 -0.33568144  0.3576373
  0.69905283  0.52909637 -0.37988672  0.42114304  0.37599974  0.5391359
  0.39194774  0.74612227 -0.45072207  0.28778796  0.39246917  0.01901553
  0.03458613 -0.63989811 -0.34713718  0.19757124  0.2158934  -0.27392175
 -0.13620456  0.06582167 -0.02704145 -0.59659442  0.54722947 -0.21934548
 -0.85511708  0.24523422]"
2857,303,"[ 0.66541334 -0.60471062 -0.35544881  0.14420796  0.03064955  0.30411515
  0.23067954  0.02650111 -0.50576625 -0.03145352  0.18010664 -0.0812385
  0.24355724  0.17397519 -0.06604172 -0.15940944  0.11842818  0.12469469
 -0.13023367 -0.12609329 -0.27312861 -0.13824244 -0.1545392   0.22231391
  0.16555311 -0.21887031 -0.12105689  0.29918645  0.0942384  -0.26414004
 -0.03544351 -0.26687198]"
2858,4112,"[ 0.35942489  0.00635013 -0.08231344 -0.35312611  0.43529368  0.18532795
 -0.153045    0.2036597   0.13825242 -0.22141694 -0.00384696 -0.22822282
  0.0206407  -0.19001118  0.03394677 -0.03720703  0.10235763 -0.27561666
  0.04501941 -0.22957643  0.05699184  0.12555969 -0.19445283 -0.15033933
  0.25295988 -0.09821538  0.09369233 -0.15499257 -0.07907833 -0.04808938
  0.03416772  0.24792568]"
2859,869,"[ 2.52044193 -1.85035912 -0.01399521  0.45339018 -1.01220573  0.82827131
  0.65270525  0.81767222 -0.19443056  0.08831946 -0.51251883 -0.81229572
  0.34468941  0.74015709  0.09110683  0.20782917  0.58168914 -0.38236824
  0.20113869 -0.55527997  0.12335005  0.19590982  0.03641849 -0.5562253
  0.09207263  0.13025389 -0.28287131 -0.38285249  0.23339888 -0.54991786
 -0.10637634  0.24060211]"
2860,1815,"[ 1.19436149 -0.99273838 -0.64460994  0.18540603 -0.62059239  0.15782211
  0.5721233   0.50765217 -0.33568625  0.01248667  0.59094624 -0.36237628
 -0.41438803  0.72146874 -0.37086259  0.36829936  0.05158679  0.17214017
 -0.19458812 -0.55258286  0.09618412 -0.02824266  0.01951278  0.28415973
 -0.16330012 -0.46305963  0.12647983 -0.36292977  0.20992839 -0.3384888
 -0.1239519  -0.06629385]"
2861,1733,"[ 1.33455754 -0.66293505 -0.27350006 -0.75589063  1.30025703  0.46338209
 -0.16156446  0.44812106  0.32030223 -0.2036702   0.28620619 -0.27816034
  0.28005024 -1.05324233 -0.08178488 -0.59074857  0.01749294 -0.20457547
  0.16168009 -0.76289816  0.25658217  0.02042992 -0.50418163  0.11361034
  0.24229735  0.18883526  0.54675022 -0.02782761 -0.10803005 -0.03548228
  0.27839364  0.00432135]"
2862,2928,"[ 3.10607122 -2.01690101 -0.35148118  1.91833468 -0.00812726  0.23419223
  1.0655607   0.26440651 -1.10053896 -0.1609171  -0.38805723 -0.50296948
  0.66301692  0.031084   -0.15847759  0.47551176  0.28899874 -0.09829774
  0.73840124 -0.42754367 -0.38380789  0.11617172  0.23561964  0.77458641
  0.00467482  0.01061475 -0.212303   -0.46444478  0.04052597 -0.26096171
  0.13154549  0.77750913]"
2863,5896,"[ 4.65734791 -1.99494271  2.70813769  0.14715127 -1.32837071  2.18543233
  0.05737027  0.43013085  0.48795817 -0.59742959 -0.88743452 -0.90793459
  1.74464398  0.65687746 -0.09002964 -0.3794166   0.07266512 -1.29296622
  1.68329151  0.23005564  1.17446199 -0.18548284  0.74397521 -0.70991656
 -0.78920943  0.0512335   0.27626696  0.60562549  2.21632649 -1.12512867
  0.75410467  0.25425082]"
2864,2065,"[ 0.49104566 -0.62623152 -0.1129789  -0.02379501 -0.12103188  0.32391102
  0.60042987  0.12713767  0.04615934 -0.12424767  0.1571506  -0.06685742
 -0.12401854  0.34988073 -0.54874531 -0.20095642 -0.0506088   0.27506646
 -0.12354152 -0.22590121  0.00118087  0.02571168 -0.05045394 -0.20030596
 -0.14257114  0.08629494 -0.12278512 -0.1319872   0.07854359 -0.33233721
 -0.13134667 -0.03243999]"
2865,3809,"[ 2.03463557e+00 -1.29378362e+00 -2.76961805e-01  1.89338288e+00
 -2.66169818e-01  8.14981629e-01 -1.70064621e-03  6.41485000e-01
 -1.12506850e+00 -1.58527992e-01 -7.66845709e-01 -2.89860110e-02
 -3.97249445e-02  1.94396044e-02  3.43236978e-01  5.05846178e-01
  2.79953474e-01 -4.81112816e-01  5.27310122e-01 -5.72712638e-01
 -1.33534801e-01  1.84654687e-01  2.47345651e-01  1.38020179e-01
  2.45270987e-01  3.56369142e-01  3.45883252e-01  1.85923447e-01
 -9.06006909e-04  4.60889422e-01 -2.02863537e-01  1.69467225e-01]"
2866,3446,"[ 1.35070453 -1.00279872 -0.39991545 -0.17516309  0.32780548  0.47996359
  0.20829631  0.35920112 -0.02410548 -0.30225888  0.09637514 -0.09575104
  0.00613015 -0.47244872  0.31780837 -0.12395516  0.51993833  0.32841931
  0.16424667 -0.40744184 -0.23568285  0.36138367 -0.01151349  0.10620221
 -0.27603969  0.47053675  0.12859988 -0.05703704 -0.24029748 -0.14407671
  0.63098604  0.21757808]"
2867,5209,"[ 0.21995586 -0.02171513 -0.15007077 -0.1546791  -0.00573791  0.06989302
 -0.07140702 -0.00499049  0.05989354 -0.2737045   0.06559771 -0.02067399
 -0.00067291 -0.08926684  0.08520491 -0.15818999  0.04749646  0.17753633
 -0.04544615  0.00481568 -0.05700349  0.095909    0.0044613   0.02293186
  0.00103371  0.12537325  0.00109519  0.16972016 -0.17467264 -0.05035575
  0.01614066 -0.06873904]"
2868,2589,"[ 0.36623046 -0.17635666 -0.05189326  0.02216509  0.04366892  0.17821464
  0.03509088  0.14105804 -0.14140677 -0.00626127 -0.12237517 -0.03786699
  0.19062206  0.05714129 -0.2215597  -0.04423189 -0.17512964  0.00110514
 -0.11826106 -0.19147412 -0.13288566  0.12157684  0.12561894 -0.0423133
  0.42793489 -0.05794442  0.12464417 -0.02694718 -0.09799789 -0.1894424
 -0.05261736 -0.22345037]"
2869,652,"[ 2.76717358 -2.08768637 -0.26591613  0.27394785 -0.39181051  0.86785082
  1.12825749  0.17612297 -0.52518661  0.296233   -0.21805031 -0.59118648
  0.53242239  0.54904587 -0.28913644 -0.03062639  0.59190023 -0.01585505
  0.36743048 -0.14521882 -0.16280042  0.12612677  0.17874607  0.07843701
 -0.06504304 -0.07629212  0.07455976 -0.2930699   0.32302594 -0.23445853
  0.74370735  0.58967234]"
2870,1149,"[ 0.97503038 -0.78938052  0.56195333 -0.08554415 -0.24157539  0.68698549
  0.00531726  0.23708     0.25513014  0.16733452 -0.56378639 -0.22659517
  0.32807969  0.43943963  0.33340963 -0.25075628  0.17395395 -0.10266599
  0.18110608 -0.24282487  0.03867008 -0.05063452  0.16754956 -0.18774047
  0.05541676  0.0235073   0.16879835 -0.09977843  0.28309072  0.14039109
  0.23459399  0.20283148]"
2871,4386,"[ 1.2354757  -0.76903805 -0.20783087  0.09697098 -0.69687841  0.35157572
  0.13583969  0.67615727  0.04551877  0.0508263   0.18442327 -0.45455684
  0.34774578  0.79447118  0.41853996  0.1154491   0.05319018  0.17729174
 -0.16268533 -0.40189    -0.04762781  0.53874061 -0.02393224 -0.09241039
 -0.03896857 -0.00592313 -0.05995065 -0.14770169 -0.02835339 -0.20358202
 -0.16139008  0.52460162]"
2872,1923,"[ 0.37220652 -0.44032167 -0.13424123 -0.0368378  -0.17140601  0.18390293
  0.32390951  0.24195141  0.03766764 -0.04185729  0.20390781 -0.24892828
 -0.00064501  0.2854013   0.05825942  0.11545125 -0.01139337  0.21785157
 -0.0569538  -0.18800476 -0.12233907  0.11096     0.10636249  0.03866616
 -0.30040945  0.1542409  -0.16594461 -0.14841017  0.14797958 -0.16056715
  0.16221131  0.41054847]"
2873,5064,"[ 2.30604606 -1.21873599 -1.54137154  0.43691783 -0.47937929  0.73418882
  0.17910274 -0.10278315 -0.96653407 -1.29502522  0.30760613  1.42804772
 -0.76862909  0.78349896 -0.08404629  0.23180349 -0.19149921 -0.51838246
 -0.0956836  -0.52920146 -0.26475156 -0.1349114   0.10941833 -0.49860177
 -0.32705721 -0.10224749 -0.24628632  0.57866186  0.43647578  0.78405313
 -0.36787584  0.17522156]"
2874,1611,"[ 0.33340172 -0.18151766 -0.09572135 -0.05090667 -0.01667182 -0.00132585
 -0.03494082  0.19839171  0.02155985 -0.16851696  0.00706614 -0.12263315
  0.31888463 -0.10845056  0.1734199   0.12338775 -0.06744275 -0.04768131
 -0.01739688 -0.14539285  0.04204681  0.04813198  0.04929049  0.0657493
  0.11968406  0.06926275 -0.03418987  0.20677851  0.11346761 -0.06538227
  0.11753711  0.19592389]"
2875,517,"[ 0.86400581 -0.81782237 -0.35271654  0.40781426 -0.18518247  0.16996321
  0.49734287  0.09683961 -0.68605138 -0.31685747 -0.00907584 -0.11267837
  0.02889112  0.31314097 -0.34272072  0.12805536  0.00327834  0.04158365
  0.11858626 -0.32413976 -0.16787001 -0.04135444  0.16135328  0.31264055
  0.3410805  -0.48275544 -0.17774811 -0.06641396  0.4418412  -0.25713629
  0.37163457 -0.21753226]"
2876,1465,"[ 2.05807862 -1.52111763 -0.82459116  0.82880167 -0.1228213   0.07297593
  1.1143733  -0.13435412 -1.19358663 -0.43651237  0.02134851 -0.46336038
 -0.34704798  0.25869529 -0.58154204 -0.0427085  -0.19912455 -0.13416411
 -0.07203873 -0.3450916  -0.17160837 -0.11035587 -0.24772805  0.51244177
  1.00518791 -0.49458549 -0.30557079 -0.13347022  0.55073835 -0.32363574
  0.54119994  0.13752963]"
2877,3899,"[ 1.4904543  -0.90266513 -0.0943035   0.56982001 -0.21216684  0.26228475
  0.24796764  1.31406826 -0.18371505 -0.46107465 -0.15504391 -0.1054622
  0.52009333  0.1568985   0.00338502  0.38272736  0.50807463  0.13223201
 -0.52954492 -0.94996174  0.14026476  0.29685612  0.2336905  -0.71189896
  0.46297927  0.05774408  0.21553206 -0.00471353  0.09013498  0.16518173
 -0.16032152  0.34345792]"
2878,5486,"[ 1.12160733 -0.90100833 -0.42411296 -0.06372917 -0.42437855 -0.07830448
  0.21769357  0.50475449 -0.1757555  -0.05137034  0.5255973  -0.36175504
  0.19598759  0.54657318  0.50706463  0.69954051  0.13719708  0.294246
 -0.23614929 -0.16609651 -0.08451125  0.23004693  0.32907626  0.27317615
 -0.34029661 -0.08804526 -0.17022189  0.13552687  0.18890332 -0.09576865
  0.14777735  0.56115053]"
2879,1639,"[ 1.99496946 -1.4589304  -1.15805266 -0.01218747 -0.34660435  0.63694983
  0.62886708  0.2414516  -0.40280079 -1.2392338   0.50917045  0.26010366
 -0.60057878  0.40550042 -0.17350565  0.40996872 -0.00520125 -0.11025847
 -0.24536808 -0.79389574 -0.60908184 -0.10117454  0.31892493  0.05714485
 -0.45621796 -0.20940553 -0.31122163  0.48836013  0.33877382  0.1944038
 -0.13998282  0.07902456]"
2880,5267,"[ 0.38177508 -0.27407112 -0.24842227 -0.06431921 -0.16259852  0.11354892
  0.21773267  0.21051606 -0.00639274 -0.30261126  0.14568877  0.0283296
  0.09977392  0.17943485 -0.16009666  0.20099008 -0.17722563  0.0107628
 -0.07954769 -0.17434906  0.03835609  0.16367952  0.03798475  0.05179347
 -0.03700928 -0.28371894  0.01301316  0.13267383  0.08991355 -0.01589116
 -0.17556981 -0.0201364 ]"
2881,6478,"[ 0.46465816 -0.38730007 -0.24619184  0.24018901  0.01638838  0.23300784
  0.28067198  0.00314955 -0.49354522 -0.21507912 -0.07470371  0.30122348
  0.19791126 -0.01134905 -0.27395486  0.02870374  0.03500593 -0.08182837
  0.14057381 -0.05060964 -0.09007582 -0.10564085 -0.00881918  0.13275768
  0.29928105 -0.27768455  0.20235891  0.36170765 -0.01465632  0.00959936
  0.22554905 -0.29776137]"
2882,5590,"[ 0.48601346 -0.42784524 -0.24828876 -0.03990246 -0.13231912  0.16183991
  0.2243662   0.04579461 -0.12197115 -0.21979844  0.15453785 -0.04543603
  0.02319949  0.28616992 -0.11188443  0.0051439   0.03542208 -0.09108625
 -0.05399218 -0.20851252 -0.0687362  -0.06343795  0.05456867  0.04818683
 -0.03652308 -0.15043991  0.04354079  0.17937026 -0.06527889  0.07156299
  0.03776348 -0.11929314]"
2883,3434,"[ 1.42348601e+00 -9.29303505e-01  3.61933013e-01  4.14689658e-01
 -1.81352900e-01  5.96084240e-01  2.32246130e-01  9.72639135e-03
 -3.52722168e-02  2.14523583e-02 -3.40695779e-01 -1.73320220e-01
  5.67500117e-01  5.19247433e-01  1.58576766e-01 -1.96830887e-01
 -5.25020447e-01  1.46030212e-01  7.60743117e-02 -1.74573174e-01
  8.83548389e-02 -1.43842833e-01  5.17336925e-02 -7.47128223e-02
  2.28848661e-01  4.02859010e-02 -7.38288559e-02  3.23157171e-01
 -3.00703738e-01 -6.77017289e-02 -9.12440808e-04 -5.88525385e-02]"
2884,371,"[ 0.22194123 -0.09800674 -0.06174931 -0.1930304   0.22820403  0.0826883
 -0.13706235  0.20117595  0.14317118 -0.03880575  0.11959797 -0.0256557
  0.04264277 -0.26294446  0.13485676 -0.10111075 -0.01103821 -0.07952897
  0.0124693  -0.29741547  0.05719689 -0.04799561 -0.06814112 -0.03633283
 -0.01977468 -0.01050696  0.08289348 -0.09250086  0.06412123  0.08518697
  0.00498571  0.01170794]"
2885,4994,"[ 1.17857236 -1.17887331  0.2124451   0.01869583  0.20589231 -0.26051522
  1.26400761  0.24499368  0.39827797 -0.29545241  0.13711902  0.30610342
  0.08444887 -0.14605401 -1.02521214  0.61347274 -0.29868191  0.10188085
  0.01897926 -0.37072675 -0.1077341   0.07822821 -0.2086742   0.1724534
 -0.1925913  -0.16270975 -0.30449057 -0.0647033   0.07746671 -0.28469718
 -0.13982126  0.04890518]"
2886,404,"[ 0.78101733 -0.52484202 -0.37560656 -0.10522656 -0.52019311  0.04032287
  0.08340412  0.14541514 -0.22693091 -0.04607939  0.42008445  0.09526431
 -0.28033591  0.59806396  0.19057041  0.25981696  0.07828555 -0.04573825
  0.12114078 -0.21783481 -0.15397471  0.09879823  0.13511186  0.02394987
  0.02361638 -0.11849375 -0.10324755 -0.10677877  0.3039536  -0.00483317
 -0.19421989 -0.05048624]"
2887,5673,"[ 0.57331311 -0.47749464 -0.02454616 -0.05276858  0.12557513  0.2406587
  0.35044161  0.3768643  -0.09344988 -0.1560304  -0.08059348  0.22479288
 -0.0089179   0.12754542 -0.43201378 -0.0760596  -0.09343706 -0.05248676
  0.15882513 -0.61795303  0.15807615 -0.04137229 -0.10265664  0.0843574
  0.38080877 -0.03536139  0.20866032 -0.13583283  0.07842579 -0.00698295
 -0.18113807 -0.07906683]"
2888,6014,"[ 0.69649049 -0.44100863  0.09165711 -0.1108846   0.11406714 -0.00180378
 -0.04753469  0.22875394  0.15421374 -0.19082498  0.00920673 -0.03514896
 -0.15589816 -0.36388934  0.13666241  0.18293221 -0.43333968 -0.03876636
  0.09562892  0.06025512  0.03604869  0.00691073  0.0946024   0.14469977
 -0.05765908  0.32538763 -0.01057205  0.28214965 -0.13412942  0.08866491
 -0.1564368  -0.17618959]"
2889,4645,"[ 2.05433856 -1.47412896 -0.66519078 -0.41836255  0.7183374   0.41758629
  0.62662945  0.43995978  0.24945995 -0.21203679  0.46849163 -0.60621463
  0.5640274  -0.74140879  0.01700525 -0.08703339 -0.47751775  0.29702572
 -0.16807921 -0.49316425 -0.39867322 -0.27891947  0.20303029  0.20950252
 -0.44228161 -0.18341963 -0.03640075  0.13849284 -0.12896521 -0.13553182
  0.68704592  0.20021251]"
2890,4857,"[ 5.26988417 -3.29314135 -1.97282331 -0.402705    1.6891642   1.52083802
  0.64669173 -1.27476825 -0.83726833 -0.30244207  0.86325619  0.08205393
  0.08770969 -0.92670607  0.23473074 -0.83735505  0.43298708  0.08026579
  0.18169847 -0.34057562 -0.44878403 -0.83840884 -0.4230047   0.57730519
 -0.2596526   1.03148439 -0.42608267 -0.3983883   0.75086371 -0.54433948
  0.26483138  0.96600664]"
2891,5106,"[ 3.60509959 -2.46752356 -0.75134901  0.51945345 -0.99103921 -0.79018315
  1.07840915  1.19825177  0.08519916  0.6638239   0.52785913  0.24841591
 -0.29663604  0.55180466 -0.20651669  1.53586557 -0.88745935 -0.32667158
  0.04210632 -0.06701405  0.84217789  0.21599514 -0.28579651  0.44094154
 -0.16265779  0.15839596  0.028929   -0.15280826 -0.07139639  0.97910959
 -0.26198049  0.27854001]"
